        Serial no.                            Change Request #                Target Date  Ready for Promotion                                                                               Attachment                   EAP Attachment/\nEAP included? (Y/N)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            Description  Version Urgency Classification           Weblogic Cluster                                                                                                                                                                  EAR file                                                                       Datasource Team   Requested by                                                                                                                                                       Remarks EAP (PROD)  VH3 CORP                 HKEC          Unnamed: 20          Unnamed: 21          Unnamed: 22          Unnamed: 23          Unnamed: 24                 HKWC          Unnamed: 26          Unnamed: 27          Unnamed: 28          Unnamed: 29          Unnamed: 30          Unnamed: 31          Unnamed: 32                  KCC          Unnamed: 34          Unnamed: 35          Unnamed: 36          Unnamed: 37          Unnamed: 38          Unnamed: 39          Unnamed: 40                  KEC          Unnamed: 42          Unnamed: 43                  KWC          Unnamed: 45          Unnamed: 46          Unnamed: 47          Unnamed: 48                 NTEC          Unnamed: 50          Unnamed: 51          Unnamed: 52          Unnamed: 53          Unnamed: 54          Unnamed: 55                 NTWC          Unnamed: 57          Unnamed: 58          Unnamed: 59          Unnamed: 60 Unnamed: 61 Unnamed: 62
209  PPM2021_07027                        CMSHAGO-5, CMSHAGO-7                        NaN  2021-05-27 00:00:00  https://wfeng-svc/Runtime/Runtime/Form/CMS__Promotion__Form?formnumber=M-ITOCMS-21-0201                                                      Y                                                                                                                                                                                                                                                                                                                                                                                                                                        CMSHAGO-5: [CMSHAGO] To enhance in storing HA Go account status to CMS SPIO for sharing to other CMS functions\nCMSHAGO-7: [CMSHAGO] To upgrade CMSAF 3.6.0 for HA Go Indicator  2021-07      BW     Bi-weeking       CmspriCorpPascommPrd                                                                                                                                        CMS_HAGO_INDICATOR_APP_1_0_1 1.0.1                                                                              NaN  CS2   Steven LEUNG                                                                                                                                            [EAP 12c rollout]  2021-05-26  NaN  NaN  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN         NaT
210  PPM2021_07028                                OPBOOKING-17                        NaN  2021-05-27 00:00:00  https://wfeng-svc/Runtime/Runtime/Form/CMS__Promotion__Form?formnumber=M-ITOCMS-21-0198                                                      Y                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         OPBOOKING-17: [OPBOOKING] To enhance CMS OP Booking functions (WLS 12c) to support writing ALS log to file for CLAP extraction  2021-07      BW     Bi-weeking       CmspriCorpPascommPrd                                                                                                                                              CMS_PAS_BOOK_APP_3_0_1 3.0.1                                                                              NaN  CS2   Steven LEUNG                                                                                                                                            [EAP 12c rollout]  2021-05-26  NaN  NaN  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN         NaT
211  PPM2021_07029                                      MDS-80                        NaN  2021-05-27 00:00:00  https://wfeng-svc/Runtime/Runtime/Form/CMS__Promotion__Form?formnumber=M-ITOCMS-21-0203          ..\EAP\Forms\EAP_CmstertCorpMds_21_07029.xlsx                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   MDS-80: [MDS] Hepatitis B phase II checking – Drug list refer to DMS  2021-07      BW     Bi-weeking          CmstertCorpMdsPrd                                                                                                          CMS_MOE_MDSWEBS_APP_2_0_3 2.0.3, CMS_MOE_MDS_API_APP_1_0_0 1.0.0                                                                              NaN  CS1      Karen LAM                                                                                                                                   [EAP 12c rollout] [API] HAH 2021-05-27  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN         NaT
212  PPM2021_07030              OPMOE-97, OPMOE-108, OPMOE-111                        NaN  2021-05-27 00:00:00                                                      ..\Forms\2021\BW\PPM2021_07030.xlsx                                                      Y                                                                                                                                                                                                                                                                                                                                         OPMOE-97: [OPMOE] PDF format prescriptions\nOPMOE-108: [OPMOE] To Facilitate My Record App display OPMOE printout, provide document name to PDF Engine when saving the PDF\nOPMOE-111: [OPMOE] Share information of prescription pdf image to PMS by sending new order message  2021-07      BW     Bi-weeking          CmstertCorpMoePrd                                                                                                              CMS_MOE_CMSAF_APP_3_1_4 3.1.4, CMS_MOE_OPMOE_APP_3_0_6 3.0.6                                                                              NaN  CS1      Karen LAM                                                                                                                                            [EAP 12c rollout]  2021-05-26  NaN  NaN  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-06-02 00:00:00  2021-05-27 00:00:00  2021-06-01 00:00:00  2021-05-27 00:00:00  2021-06-02 00:00:00  2021-06-01 00:00:00  2021-05-27 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-06-02 00:00:00  2021-05-27 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-05-29 00:00:00  2021-05-29 00:00:00  2021-05-29 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-06-02 00:00:00  2021-06-02 00:00:00  2021-05-27 00:00:00  2021-06-02 00:00:00  2021-05-27 00:00:00         NaN         NaT
213  PPM2021_07031                            MEBP-39, MEBP-46                        NaN  2021-05-27 00:00:00  https://wfeng-svc/Runtime/Runtime/Form/CMS__Promotion__Form?formnumber=M-ITOCMS-21-0220        ..\EAP\Forms\EAP_CmsmiscCorpMiscb_21_07031.xlsx                                                                                                                                                                                                                                                                                                                                                                                                                           MEBP-39: [MEBP] To enlarge team information on Smart Panel display when only “Team info” would be displayed.\nMEBP-46: [MEBP] To allow view and reuse care item profile of the last episode.  2021-07      BW     Bi-weeking        CmsmiscCorpMiscbPrd                                                                                                      CMS_BEDPANEL_MAIN_APP_2_2_0 2.2.0, CMS_BEDPANEL_WebS_APP_2_0_1 2.0.1                                                                              NaN  CS6     Jeanie TSE                                                                      [EAP 12c rollout]  [API] All hospitals, Please promote before MEBP-47(*) and MEBP-50 (*) 2021-05-26  NaN  NaN  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-06-02 00:00:00  2021-05-27 00:00:00  2021-06-01 00:00:00  2021-05-27 00:00:00  2021-06-02 00:00:00  2021-06-01 00:00:00  2021-05-27 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-06-02 00:00:00  2021-05-27 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-05-29 00:00:00  2021-05-29 00:00:00  2021-05-29 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-06-02 00:00:00  2021-06-02 00:00:00  2021-05-27 00:00:00  2021-06-02 00:00:00  2021-05-27 00:00:00         NaN         NaT
217  PPM2021_07033                                      CDB-61                        NaN  2021-05-27 00:00:00  https://wfeng-svc/Runtime/Runtime/Form/CMS__Promotion__Form?formnumber=M-ITOCMS-21-0208                                                      Y                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     CDB-61: [CDB] To open ADB frame from CDB menu item  2021-07      BW     Bi-weeking        CmsmiscCorpMisckPrd                                                                                                                                             CMS_CDB_FRONT_APP_4_3_0 4.3.0                                                                              NaN  CS6      Albert HO                                                                                                                                            [EAP 12c rollout]  2021-05-26  NaN  NaN  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-06-02 00:00:00  2021-05-27 00:00:00  2021-06-01 00:00:00  2021-05-27 00:00:00  2021-06-02 00:00:00  2021-06-01 00:00:00  2021-05-27 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-06-02 00:00:00  2021-05-27 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-05-29 00:00:00  2021-05-29 00:00:00  2021-05-29 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-06-02 00:00:00  2021-06-02 00:00:00  2021-05-27 00:00:00  2021-06-02 00:00:00  2021-05-27 00:00:00         NaN         NaT
218  PPM2021_07034                    CMSLOGON-63, CMSLOGON-61                        NaN  2021-05-27 00:00:00                                                      ..\Forms\2021\BW\PPM2021_07034.xlsx        ..\EAP\Forms\EAP_CmsmiscCorpMisci_21_07034.xlsx                                                                                                                                                                                                                                                                                                                                                                                                                                                       CMSLOGON-63: [CMSLOGON] Request for a new service for resetting user password\nCMSLOGON-61: [CMSLOGON] Upgrade CMSAF version to use CMS PDF Viewer in User Admin  2021-07      BW     Bi-weeking        CmsmiscCorpMisciPrd                                                                                                                                            CMS_USER_ADMIN_APP_3_2_0 3.2.0                                                                              NaN  EA2      Ricky YAU                                                                                                                                       [EAP 12c rollout] [API] 2021-05-26  NaN  NaN  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN         NaT
219  PPM2021_07035                                    GCRS-202                        NaN  2021-05-27 00:00:00                                                      ..\Forms\2021\BW\PPM2021_07035.xlsx                                                      Y                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    GCRS-202: [GCRS] Add new discipline "CRSS" under "Allied Health" discipline in GCRS  2021-07      BW     Bi-weeking          CmstertCorpGcrPrd                                                                                                                                               CMS_GCR_GCR_APP_5_5_0 5.5.0                                                                              NaN  CS1     Katie WONG                [EAP 12c rollout] This promotion is only for hospitals already migrated to Weblogic12c for GCRS, Please promote before GCRS-201(PPM2021_07036) 2021-05-26  NaN  NaN  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-06-02 00:00:00  2021-05-27 00:00:00  2021-06-01 00:00:00  2021-05-27 00:00:00  2021-06-02 00:00:00  2021-06-01 00:00:00  2021-05-27 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-06-02 00:00:00  2021-05-27 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-05-29 00:00:00  2021-05-29 00:00:00  2021-05-29 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-06-02 00:00:00  2021-06-02 00:00:00  2021-05-27 00:00:00  2021-06-02 00:00:00  2021-05-27 00:00:00         NaN         NaT
220  PPM2021_07036                                    GCRS-201                        NaN  2021-05-27 00:00:00                                                      ..\Forms\2021\BW\PPM2021_07036.xlsx                                                    NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             GCRS-201: [GCRS] To revise the GCRS-Allied Health master list to version v1.32: To add new discipline CRSS  2021-07      BW     Bi-weeking                        NaN                                                                                                                                                                       NaN                                                                              NaN  CS1      Mabel LAU  Please ignore this promotion if your supporting hospitals NOT implemented the GCR-Allied Health request module, Please promote after GCRS-202(PPM2021_07035)        NaT  NaN  NaN  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00                  NaN  2021-07-05 00:00:00  2021-07-05 00:00:00  2021-07-05 00:00:00  2021-07-05 00:00:00  2021-07-05 00:00:00  2021-07-05 00:00:00  2021-07-05 00:00:00  2021-07-05 00:00:00  2021-07-05 00:00:00  2021-07-05 00:00:00  2021-07-05 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-07-05 00:00:00  2021-07-05 00:00:00  2021-07-05 00:00:00  2021-07-05 00:00:00  2021-07-05 00:00:00  2021-07-05 00:00:00  2021-07-05 00:00:00  2021-07-05 00:00:00  2021-07-05 00:00:00  2021-07-05 00:00:00  2021-07-05 00:00:00  2021-07-05 00:00:00         NaN         NaT
221  PPM2021_07037                                    GCRS-209                        NaN  2021-05-27 00:00:00                                                      ..\Forms\2021\BW\PPM2021_07037.xlsx                                                    NaN                                                                                                                                                                                                                                                                                                                                                                                                             GCRS-209: [GCRS] To revise the GCRS-EDU Master List to version v2.14:\n Update the GCRS-EDU (Gastrointestinal) master list by adding test synonym "Transient Elastography" for "Fibroscan in EDU (SJ097)".  2021-07      BW     Bi-weeking                        NaN                                                                                                                                                                       NaN                                                                              NaN  CS1      Mabel LAU                                                        Please ignore this promotion if your supporting hospitals NOT implemented the GCR-EDU request modules.        NaT  NaN  NaN  2021-05-31 00:00:00  2021-05-31 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN  2021-05-27 00:00:00  2021-05-27 00:00:00                  NaN                  NaN  2021-05-27 00:00:00  2021-05-27 00:00:00  2021-05-27 00:00:00  2021-05-27 00:00:00  2021-05-27 00:00:00  2021-05-27 00:00:00  2021-05-27 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00                  NaN                  NaN                  NaN  2021-05-27 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN  2021-05-27 00:00:00  2021-05-27 00:00:00  2021-05-27 00:00:00                  NaN  2021-05-27 00:00:00         NaN         NaT
222  PPM2021_07038                                   PDFENG-67                        NaN  2021-05-27 00:00:00  https://wfeng-svc/Runtime/Runtime/Form/CMS__Promotion__Form?formnumber=M-ITOCMS-21-0221                                                    NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    PDFENG-67: [PDFENG] Secondary Storage for PDF images - create table  2021-07      BW     Bi-weeking                        NaN                                                                                                                                                                       NaN                                                                              NaN  EA2     Annie Choi                                                                                                               Please promote before PDFENG-56 (PPM2021_07042)        NaT  NaN  NaN  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-06-02 00:00:00  2021-05-27 00:00:00  2021-06-01 00:00:00  2021-05-27 00:00:00  2021-06-02 00:00:00  2021-06-01 00:00:00  2021-05-27 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-06-02 00:00:00  2021-05-27 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-05-29 00:00:00  2021-05-29 00:00:00  2021-05-29 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-06-02 00:00:00  2021-06-02 00:00:00  2021-05-27 00:00:00  2021-06-02 00:00:00  2021-05-27 00:00:00         NaN         NaT
223  PPM2021_07039                                    MCAF-275                        NaN  2021-05-27 00:00:00  https://wfeng-svc/Runtime/Runtime/Form/CMS__Promotion__Form?formnumber=M-ITOCMS-21-0216  ..\EAP\Forms\EAP_CmspriCorpSchedulerpri_21_07039.xlsx                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        MCAF-275: [MCAF] Technical refreshment to WebLogic 12c for MCAF  2021-07      BW     Bi-weeking  CmspriCorpSchedulerpriPrd  CMS_MCAFGATEWAY_ASSETID_SNG_1_0_1_0 1.0.1.0, CMS_MCAFGATEWAY_ISSUERPT_SNG_1_0_2_0 1.0.2.0, CMS_MCAFGATEWAY_LOG_SNG_1_0_13_0, CMS_MCAFGATEWAY_PUSHKIT_SNG_1_0_4_0 1.0.4.0                                                                              NaN  CS5    Ares CHEUNG                                                                                                                                            [EAP 12c rollout]         NaT  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN         NaT
225  PPM2021_07040                              CMSCOMUTIL-108                        NaN  2021-05-27 00:00:00                                                      ..\Forms\2021\BW\PPM2021_07040.xlsx                                                      Y                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      CMSCOMUTIL-108: [CMSCOMUTIL] Provide methods for functions to check the protocol of the CMS shell  2021-07      BW     Bi-weeking           CmsCorpCommonPrd                                                                                                                                                       cms-app-10.27.0.ear                                                                              NaN  EA2      Ricky YAU                                                                                                                                                           ALL 2021-05-26  NaN  NaN  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN         NaT
226  PPM2021_07041                                      CCM-41                        NaN  2021-05-27 00:00:00  https://wfeng-svc/Runtime/Runtime/Form/CMS__Promotion__Form?formnumber=M-ITOCMS-21-0191                                                    NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           CCM-41: [CCM] Migrate to 12c and Apply CMSAF 3.5.0 to Cancer Case Management  2021-07      BW     Bi-weeking                        NaN                                                                                                                                                                       NaN                                                                              NaN  CS3      Henry LAM                                                                                                    ALL/2021-BW07, Please promote after CCM-39 (PPM2021_07010)        NaT  NaN  NaN  2021-06-12 00:00:00  2021-06-12 00:00:00  2021-06-12 00:00:00  2021-06-12 00:00:00  2021-06-12 00:00:00  2021-06-12 00:00:00  2021-06-12 00:00:00  2021-06-12 00:00:00  2021-06-12 00:00:00  2021-06-11 00:00:00  2021-06-11 00:00:00  2021-06-11 00:00:00  2021-06-11 00:00:00  2021-06-11 00:00:00  2021-06-02 00:00:00  2021-05-27 00:00:00  2021-06-01 00:00:00  2021-05-27 00:00:00  2021-06-02 00:00:00  2021-06-01 00:00:00  2021-05-27 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-06-02 00:00:00  2021-05-27 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN  2021-05-29 00:00:00  2021-05-29 00:00:00  2021-05-29 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-06-02 00:00:00  2021-06-02 00:00:00  2021-05-27 00:00:00  2021-06-02 00:00:00  2021-05-27 00:00:00         NaN         NaT
227  PPM2021_07042                                   PDFENG-56                        NaN  2021-05-27 00:00:00  https://wfeng-svc/Runtime/Runtime/Form/CMS__Promotion__Form?formnumber=M-ITOCMS-21-0223  ..\EAP\Forms\EAP_CmssecCorpSchedulersec_21_07042.xlsx                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   PDFENG-56: [PDFENG] Secondary Storage for PDF images  2021-07      BW     Bi-weeking  CmssecCorpSchedulersecPrd                                                                                                       CMS_CMS_PDFENGARCVERIFY_APP 1.0.0, CMS_CMS_PDFENGARCWRITE_APP 1.0.0                                                                              NaN  EA2     Annie CHOI                                                                                             [EAP 12c rollout]  Please promote after PDFENG-67 (PPM2021_07038) 2021-05-27  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN         NaT
231  PPM2021_07045                                      PDIS-9                        NaN  2021-05-27 00:00:00                                                      ..\Forms\2021\BW\PPM2021_07045.xlsx                                                      Y                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           PDIS-9: [PDIS] Fix printing long English patient name overlapping with another field in PDIS  2021-07      BW     Bi-weeking           CmssecCorpCnrPrd                                                                                                                                             CMS_PDIS_PDIS_APP_2_1_0 2.1.0                                                                              NaN  CS4      Ken Leung                                                                                                                                            [EAP 12c rollout]  2021-05-26  NaN  NaN  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN         NaT
232  PPM2021_07046                                    GCRS-200  Pending HI’s confirmation  2021-05-27 00:00:00                                                      ..\Forms\2021\BW\PPM2021_07046.xlsx                                                    NaN  GCRS-200: [GCRS]  update GCRS-NBS Master List to v1.5\n1) For Newborn Screening for IEM (GCRS Test code: CP010), Amend Specimen label test name description from "NewbornScreening IEM" to "NBSIEM"\n2) For Newborn Screening for SCID (GCRS Test code: CP011), Amend Specimen label test name description from "NewbornScreeningSCID" to "NBSSCID"\n3) Set up new test "Newborn Screening for IEM + SCID" (Test code to be assigned) according to the excel requirement.\n4) For the above three tests, only one can be selected and "Add Ix" in one go.\n5) Remove the combine specimen setting for CP010 and CP011  2021-07      BW     Bi-weeking                        NaN                                                                                                                                                                       NaN                                                                              NaN  CS1      Mabel LAU                         All (Effective date: Pending HI’s confirmation) (Please ignore this promotion if your supporting hospitals not using GCR-NBS module.)        NaT  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN         NaT
