        Serial no.                      Change Request #                                                                                  Target Date  Ready for Promotion                                                                               Attachment           EAP Attachment/\nEAP included? (Y/N)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             Description     Version Urgency Classification   Weblogic Cluster  EAR file  Datasource  Team   Requested by                                                                                                                                                                                                                                                                                                  Remarks EAP (PROD)  VH3 CORP                 HKEC          Unnamed: 20          Unnamed: 21          Unnamed: 22          Unnamed: 23          Unnamed: 24                 HKWC          Unnamed: 26          Unnamed: 27          Unnamed: 28          Unnamed: 29          Unnamed: 30          Unnamed: 31          Unnamed: 32                  KCC          Unnamed: 34          Unnamed: 35          Unnamed: 36          Unnamed: 37          Unnamed: 38          Unnamed: 39          Unnamed: 40                  KEC          Unnamed: 42          Unnamed: 43                  KWC          Unnamed: 45          Unnamed: 46          Unnamed: 47          Unnamed: 48                 NTEC          Unnamed: 50          Unnamed: 51          Unnamed: 52          Unnamed: 53          Unnamed: 54          Unnamed: 55                 NTWC          Unnamed: 57          Unnamed: 58          Unnamed: 59          Unnamed: 60 Unnamed: 61
52   PPM2021_S0052          CORPALERT-114, CORPALERT-115                                                                          March 1, 2021 18:30  2021-03-01 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0052.xlsx                                            NaN  CORPALERT-114: [Corp Allergy] As the "Display Name" and/or "Salt/Special Property" of DIPH32 will be changed in PHS, please amend the "Display Name" and/or "Salt/Special Property" of the affected allergy and/or ADR records under CMS Corp. Allergy/ Alert function on the same date according to the conversion defined in the attachment.                  \nCORPALERT-115: [Corp Allergy] As the "Display Name" and/or "Salt/Special Property" of POVI11 will be changed in PHS, please amend the "Display Name" and/or "Salt/Special Property" of the affected allergy and/or ADR records under CMS Corp. Allergy/ Alert function on the same date according to the conversion defined in the attachment.         \n         \n  2021-S0052      SV        Service                NaN       NaN         NaN   CS1     Ka Fu Wong                                                                                                                                                                                                                                                                      All Hospitals / March 1, 2021 18:30        NaT  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
53   PPM2021_S0053                                CCM-36                                                                                  01-Mar-2021  2021-03-01 00:00:00  https://wfeng-svc/Runtime/Runtime/Form/CMS__Promotion__Form?formnumber=M-ITOCMS-21-0060                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   CCM-36: [CCM] To enable task filter in timeline for all cancer groups  2021-S0053      SV        Service                NaN       NaN         NaN   CS3      Henry LAM                                                                                                                                                                                                                                                                                        ALL / 01-Mar-2021        NaT  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
83   PPM2021_S0083                             OPMOE-109                                                               on 22 March 2021 at 10:00 p.m.  2021-03-22 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0083.xlsx                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     OPMOE-109: [OPMOE] Enable therapeutic duplication checking in OPMOE  2021-S0083      SV        Service                NaN       NaN         NaN   CS2      Karen Lam                     For HHH and TKO, please perform the promotion on 22 March 2021 at 10:00 p.m., For UCH, please perform the promotion on 29 March 2021 at 10:00 p.m., For other hospitals, please perform the promotion on 12 April 2021 at 10:00 p.m. (Please promote after OPMOE-82 (PPM2021_02014))        NaT  NaN  NaN  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-03-22 00:00:00  2021-03-29 00:00:00  2021-03-22 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00  2021-04-12 00:00:00         NaN
84   PPM2021_S0084                                ERS-53                                                                                  23 Mar 2021  2021-03-23 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0084.xlsx                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ERS-53: [ERS] Setup “ERS and OTRS forwarder entries” to WLS12c CMS forwarder table  2021-S0084      SV        Service                NaN       NaN         NaN   CS5     Ho Tak LEE                                                                                                                                                                                                                                                                              All hospitals / 23 Mar 2021        NaT  NaN  NaN  2021-03-23 00:00:00  2021-03-23 00:00:00  2021-03-23 00:00:00  2021-03-23 00:00:00  2021-03-23 00:00:00  2021-03-23 00:00:00  2021-03-23 00:00:00  2021-03-23 00:00:00  2021-03-23 00:00:00  2021-03-23 00:00:00  2021-03-23 00:00:00  2021-03-23 00:00:00  2021-03-23 00:00:00  2021-03-23 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN  2021-03-24 00:00:00  2021-03-24 00:00:00  2021-03-24 00:00:00  2021-03-24 00:00:00  2021-03-24 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
85   PPM2021_S0085                                MPX-15                                                                                  24 Mar 2021  2021-03-24 00:00:00  https://wfeng-svc/Runtime/Runtime/Form/CMS__Promotion__Form?formnumber=M-ITOCMS-21-0133                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             MPX-15: [MPX] Forwarder scripts for Mobile Procedure WebLogic 12c migration  2021-S0085      SV        Service                NaN       NaN         NaN   CS4     David TUNG                                                                                                                                                                                                                                                                                             All Hospital        NaT  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
86   PPM2021_S0086                                MMH-12                                                                                  24 Mar 2021  2021-03-24 00:00:00  https://wfeng-svc/Runtime/Runtime/Form/CMS__Promotion__Form?formnumber=M-ITOCMS-21-0134                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    MMH-12: [MMH] Forwarder scripts for Mobile Medication History WebLogic 12c migration  2021-S0086      SV        Service                NaN       NaN         NaN   CS4     David TUNG                                                                                                                                                                                                                                                                                             All Hospital        NaT  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
87   PPM2021_S0087                              MCAF-308                                                                            25 Mar 2021 18:30  2021-03-24 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0087.xlsx                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 [MCAF] - App registration and backend configuration setup for promotion of Clinical Pathway App in MCAF  2021-S0087      SV        Service                NaN       NaN         NaN   CS5    Tommy LEUNG                                                                                                                                                                                                                                                                 Target effective date: 25 Mar 2021 18:30        NaT  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
88   PPM2021_S0088                              MCAF-301                                                                            25 Mar 2021 18:30  2021-03-24 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0088.xlsx                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              [MCAF] - App registration for the promotion of Mobile Nursing Note in MCAF  2021-S0088      SV        Service                NaN       NaN         NaN   CS5    Tommy LEUNG                                                                                                                                                                                                                                                                 Target effective date: 25 Mar 2021 18:30        NaT  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
89   PPM2021_S0089                              MCAF-304                                                                                  25-Mar-2021  2021-03-24 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0089.xlsx                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              [MCAF] - To setup 'Clinical Pathway List' in MCAF Worklist  2021-S0089      SV        Service                NaN       NaN         NaN   CS5    Tommy LEUNG                                                                                                                                                                                                                                                                       Target effective date: 25 Mar 2021        NaT  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
90   PPM2021_S0090                               AEIS-96                                                together with 2021-04 CMS bi-weekly promotion  2021-03-24 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0090.xlsx                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             AEIS-96: [AEIS] Enable WebLogic 12c AEIS / eAED Functions (after Pilot Run)  2021-S0090      SV        Service                NaN       NaN         NaN   CD2  Hon Sing CHAN  [EAP 12c rollout] AHN, CMC, KWH, NDH, PMH, POH, PWH, PYN, QEH, QMH, RH, TKO, TMH, TSH, UCH, YCH, Please promotion together with 2021-04 CMS bi-weekly promotion. After promotion, please call AEIS Support (Wing) at 73052258 for Post-verification. This promotion is for production environment only.        NaT  NaN  NaN  2021-04-17 00:00:00  2021-04-10 00:00:00                  NaN                  NaN                  NaN                  NaN  2021-04-17 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN  2021-04-17 00:00:00                  NaN                  NaN                  NaN  2021-04-14 00:00:00                  NaN                  NaN                  NaN  2021-03-26 00:00:00  2021-04-14 00:00:00                  NaN  2021-04-14 00:00:00  2021-04-14 00:00:00  2021-04-14 00:00:00  2021-04-13 00:00:00  2021-04-14 00:00:00  2021-04-17 00:00:00  2021-04-17 00:00:00  2021-04-17 00:00:00                  NaN                  NaN                  NaN                  NaN  2021-04-14 00:00:00  2021-04-14 00:00:00                  NaN                  NaN  2021-04-14 00:00:00         NaN
91   PPM2021_S0091                             CMSBRS-24                                                                     On or Before 24 MAR 2021  2021-03-24 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0091.xlsx                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    [CMSBRS] - Enable forwarder 12c for IPMOE and Letter  2021-S0091      SV        Service                NaN       NaN         NaN   EA1        Alan AU                                                                                                                                                                                                                                      All/On or Before 24 MAR 2021. The promotion is for WLS 12C PRD only        NaT  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
92   PPM2021_S0092                              MCAF-331                                                                            25 Mar 2021 18:30  2021-03-24 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0092.xlsx   ..\EAP\Forms\EAP_CmsCorpMobile_21_S0092.xlsx                                                                                                                                                                                                                                                                                                                                                                                                                                               [MCAF] - To upload the below clinical suite app to Clinical Suite App Store:\n1. Clinical Pathway 1.0 (25/03/2021 18:30)\n2. Nursing Note 1.0 (25/03/2021 18:30)\n3. Result Screening 1.8 (25/03/2021 18:30, Optional till 08/04/2021) \nFor supporting MPROMIS-1, MCNR-1 & MRPTSCRN-12,   2021-S0092      SV        Service   CmsCorpMobilePrd       NaN         NaN   CS5    Ares Cheung                                                                                                                                                         Target effective date: 25 Mar 2021 18:30 (To facilitate the release of Clinical Pathway, Nursing Note and Result Screening on 25 Mar 2021 18:30) 2021-03-25  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
93   PPM2021_S0093                             OPMOE-112                                                                   on or before 26th Mar 2021  2021-03-26 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0093.xlsx                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          OPMOE-112 - [OPMOE] Enable failed digital signed prescription report generation by batch job for all hospitals  2021-S0093      SV        Service                NaN       NaN         NaN   CS1      Karen Lam                                                                                                                      For QEH and TKO, the feature was enabled on 20th Jan 2021 (OPMOE-104), so please ignore this promotion.For other hospitals, please perform the promotion on or before 26th Mar 2021        NaT  NaN  NaN  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00                  NaN  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00                  NaN  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00  2021-03-26 00:00:00         NaN
94   PPM2021_S0094                               AEIS-23                                                                     on or before 26-Mar-2021  2021-03-26 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0094.xlsx                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          AEIS-23: [AEIS] Setup Exclusion Criteria of auto-discharge of post 24-hours admission patients  2021-S0094      SV        Service                NaN       NaN         NaN   CD2  Hon Sing CHAN                                                                                                                                                                        This promotion will be done by AEIS Support team. All hospitals with A&E, Please complete the promotion on or before 26-Mar-2021.        NaT  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
95   PPM2021_S0095                         CORPALERT-130                                                                                  26-Mar-2021  2021-03-26 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0095.xlsx                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [CORP ALLERGY ] -  Rectify 12c forwarder in non-production environments (PPM, AAT)  2021-S0095      SV        Service                NaN       NaN         NaN   CS1     Ka Fu Wong                                                                                                                                                                                                                                                                   The promotion is for PPM and AAT only.        NaT  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
96   PPM2021_S0096                                VTS-19                                                                               26-Mar-2021 \n  2021-03-26 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0096.xlsx                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [VTS] - Update VTS forwarder entries in WLS12c CMS forwarder table  2021-S0096      SV        Service                NaN       NaN         NaN   CS5     LEE Ho Tak                                                                                                                                                                                                                                                                              All hospitals / 26 Mar 2021        NaT  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
97   PPM2021_S0097                             OPMOE-110                                                                                  26-Mar-2021  2021-03-26 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0097.xlsx  ..\EAP\Forms\EAP_CmsCorpCorpMoe_21_S0097.xlsx                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    OPMOE-110 - [OPMOE] Update SAF Time-to-Live setting of OPMOE store-and-forward agent  2021-S0101      SV        Service  CmstertCorpMoePrd       NaN         NaN   CS1      Karen Lam                                                                                                                                                                                                                                                                                          All, 26/03/2021 2021-03-26  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
98   PPM2021_S0098          CORPALERT-124, CORPALERT-125                                                                                  29-Mar-2021  2021-03-26 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0098.xlsx                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         CORPALERT-124 [Corp Allergy] -  Allergy and ADR Conversion (Trastuzumab Series)\nCORPALERT-125 [Corp Allergy] -  Allergy and ADR Conversion (Adalimumab Series)  2021-S0098      SV        Service                NaN       NaN         NaN   CS1     Ka Fu Wong                                                                                                                                                                                                                 All Hospitals / March 29, 2021 18:30, Please promote after CORPALERT-126 (PPM2021_U0072)        NaT  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
99   PPM2021_S0099                              GCRS-176                                                                   29-Mar-2021 (Monday) 00:00  2021-03-26 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0099.xlsx                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                GCRS-176: [GCRS] To release GCRS - Genetic  Master List version 1.2:\n To retrieve the ARS data from ePR when ordering NIPT via GCRS\n\n  2021-S0097      SV        Service                NaN       NaN         NaN   CS1      Mabel LAU                                                                                                                                                                                 Please ignore this promotion if your supporting hospitals not using GCR-Genetic module. All (29-Mar-2021 (Monday) 00:00)        NaT  NaN  NaN  2021-03-29 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN  2021-03-29 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN  2021-03-29 00:00:00                  NaN                  NaN                  NaN  2021-03-29 00:00:00                  NaN                  NaN                  NaN                  NaN  2021-03-29 00:00:00                  NaN                  NaN  2021-03-29 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN  2021-03-29 00:00:00                  NaN                  NaN                  NaN                  NaN  2021-03-29 00:00:00                  NaN                  NaN                  NaN                  NaN         NaN
100  PPM2021_S0100                            AUTOFAX-30                                                                        on 31-Mar-2021 23:59   2021-03-29 00:00:00  https://wfeng-svc/Runtime/Runtime/Form/CMS__Promotion__Form?formnumber=M-ITOCMS-21-0101                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          AUTOFAX-30: [AUTOFAX] Phase-out of the HA's Auto-reply Project  2021-S0099      SV        Service                NaN       NaN         NaN   CS3  Springo CHUNG                                                                                                                                                                                                                                                            The script MUST execute on 31-Mar-2021 23:59         NaT  NaN  NaN  2021-03-29 00:00:00  2021-03-29 00:00:00  2021-03-29 00:00:00  2021-03-29 00:00:00  2021-03-29 00:00:00  2021-03-29 00:00:00  2021-03-29 00:00:00  2021-03-29 00:00:00  2021-03-29 00:00:00  2021-03-29 00:00:00  2021-03-29 00:00:00  2021-03-29 00:00:00  2021-03-29 00:00:00  2021-03-29 00:00:00  2021-03-31 00:00:00  2021-03-31 00:00:00  2021-03-31 00:00:00  2021-03-31 00:00:00  2021-03-31 00:00:00  2021-03-31 00:00:00  2021-03-31 00:00:00  2021-03-31 00:00:00  2021-03-31 00:00:00  2021-03-31 00:00:00  2021-03-31 00:00:00  2021-03-31 00:00:00  2021-03-31 00:00:00  2021-03-31 00:00:00  2021-03-31 00:00:00  2021-03-31 00:00:00  2021-03-31 00:00:00  2021-03-31 00:00:00  2021-03-31 00:00:00  2021-03-31 00:00:00  2021-03-31 00:00:00  2021-03-31 00:00:00  2021-03-31 00:00:00  2021-03-31 00:00:00  2021-03-31 00:00:00  2021-03-31 00:00:00  2021-03-31 00:00:00  2021-03-31 00:00:00         NaN
