152  PPM2021_S0152                                                    MVTS-141                                                                                                                                                      21 May 2021 1830  2021-05-20 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0152.xlsx                                                    NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     MVTS-141: [MVTS] To add frequency "Q12H" under H'stix for QEH G9 and H3 ward.  2021-S0152      SV        Service                        NaN       NaN         NaN   CS5      Tommy LEUNG                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 Target date: 21 May 2021 1830        NaT  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
154  PPM2021_S0154                                                      FIG-18                                                                                                                                                            24-05-2021  2021-05-20 00:00:00  https://wfeng-svc/Runtime/Runtime/Form/CMS__Promotion__Form?formnumber=M-ITOCMS-21-0232                                                    NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 FIG-18: [FIG] Update forwarder of restful service of grading form  2021-S0154      SV        Service                        NaN       NaN         NaN   CS6      Peter CHONG                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         44340        NaT  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
155  PPM2021_S0155                                                       PA-63                                                                                                                                                           25 May 2021  2021-05-24 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0155.xlsx                                                    NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   PA-63: [PA] Attach photo service registration for dangerous and non-dangerous drug registration  2021-S0155      SV        Service                        NaN       NaN         NaN   CS5       Kelvin LEE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     Target date:  25 May 2021        NaT  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
156  PPM2021_S0156                      MCAF-341, MCAF-345, MCAF-346, MCAF-347                                                                                                                                                     27 May 2021 18:30  2021-05-24 00:00:00  https://wfeng-svc/Runtime/Runtime/Form/CMS__Promotion__Form?formnumber=M-ITOCMS-21-0233                                                    NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 MCAF-341: [MCAF] Alert Webservice update to 12C Alert Webservice\nMCAF-345: [MCAF] Backend configuration setup for Mobile Corp Allergy app 12c migration\nMCAF-346: [MCAF] Backend configuration update for Clinical Form app 12c migration\nMCAF-347: [MCAF] Backend configuration update for Result Screening app 12c migration  2021-S0156      SV        Service                        NaN       NaN         NaN   CS5        Kathy Lee                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             Effective Date: 27 May 2021 18:30        NaT  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
157  PPM2021_S0157                                                   IPMOE-249                                                                                                                                                                   NaN  2021-05-27 00:00:00  https://wfeng-svc/Runtime/Runtime/Form/CMS__Promotion__Form?formnumber=M-ITOCMS-21-0242                                                    NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     IPMOE-249: [IPMOE] Update forwarders of IPMOE under 11g environment with latest Chemo feature  2021-S0157      SV        Service                        NaN       NaN         NaN   CS6        Eddie Lin                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       All hospital still under 11g environment (Please follow schedule of Bi-weekly 2021-07) (Please promote after IPMOE-253 (PPM2021_07047))        NaT  NaN                  NaN  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00  2021-05-31 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN  2021-06-03 00:00:00  2021-05-27 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
158  PPM2021_S0158                                                   IPMOE-250                                                                                                                                                                   NaN  2021-05-27 00:00:00  https://wfeng-svc/Runtime/Runtime/Form/CMS__Promotion__Form?formnumber=M-ITOCMS-21-0244                                                    NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     IPMOE-250: [IPMOE] Update forwarders of IPMOE under 12c environment with latest Chemo feature  2021-S0158      SV        Service                        NaN       NaN         NaN   CS6        Eddie LIN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   All hospital under 12c environment except PWH(Please follow schedule of Bi-weekly 2021-07) (Please promote after IPMOE-253 (PPM2021_07047))        NaT  NaN                  NaN  2021-06-19 00:00:00  2021-06-19 00:00:00  2021-06-19 00:00:00  2021-06-19 00:00:00  2021-06-19 00:00:00  2021-06-19 00:00:00  2021-06-19 00:00:00  2021-06-18 00:00:00  2021-06-19 00:00:00  2021-06-18 00:00:00  2021-06-18 00:00:00  2021-06-19 00:00:00  2021-06-18 00:00:00  2021-06-18 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN  2021-06-03 00:00:00  2021-05-27 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00  2021-06-03 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
159  PPM2021_S0159                                                    AEIS-101                                                                                                                                              on or before 27-May-2021  2021-05-27 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0159.xlsx                                                    NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   AEIS-101: [AEIS] - Enable eAED Dashboard in POH  2021-S0159      SV        Service                        NaN       NaN         NaN   CD2      Billy LEUNG                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       This promotion will be done by AEIS Support team. POH A&E. Please complete it on or before 27-May-2021.        NaT  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
160  PPM2021_S0160                                                    AEIS-100                                                                                                                                             on or before 27-May-2021.  2021-05-27 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0160.xlsx                                                    NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   AEIS-100: [AEIS] - Enable eAED Dashboard in CMC  2021-S0160      SV        Service                        NaN       NaN         NaN   CD2      Billy LEUNG                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       This promotion will be done by AEIS Support team. CMC A&E. Please complete it on or before 27-May-2021.        NaT  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
161  PPM2021_S0161                                                     MDS-117                                                                                                                                                           31-May-2021  2021-05-28 00:00:00  https://wfeng-svc/Runtime/Runtime/Form/CMS__Promotion__Form?formnumber=M-ITOCMS-21-0254                                                    NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              MDS-117: [MDS] Hepatitis B Checking Drug List Update  2021-S0161      SV        Service                        NaN       NaN         NaN   CS1         Zen WANG                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       Please promote this in CMS promotion Script for OPMOE function provider        NaT  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
162  PPM2021_S0162                                                     HAFM-69                                                                                                                                            on or before 28th May 2021  2021-05-28 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0162.xlsx                                                    NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                HAFM-69: [HAFM] Enable "insert to notes" features for all clusters  2021-S0162      SV        Service                        NaN       NaN         NaN   CS4      Kelvin CHAN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     All hospitals, on or before 28th May 2021        NaT  NaN                  NaN  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00  2021-05-28 00:00:00         NaN
163  PPM2021_S0163                                                 TELECARE-13                                                                                                                                                            31-05-2021  2021-05-28 00:00:00  https://wfeng-svc/Runtime/Runtime/Form/CMS__Promotion__Form?formnumber=M-ITOCMS-21-0261                                                    NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       TELECARE-13: [TELECARE] Add TeleHealth Room for QMH and TSH  2021-S0163      SV        Service                        NaN       NaN         NaN   CS3        Henry LAM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                TSH and QMH only / 31-May-2021        NaT  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
164  PPM2021_S0164                                               CORPALERT-138                                                                                                                                                          May 31, 2021  2021-05-28 00:00:00  https://wfeng-svc/Runtime/Runtime/Form/CMS__Promotion__Form?formnumber=M-ITOCMS-21-0243                                                    NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              CORPALERT-138: [CORPALERT] To generate update logs with validity period for those MDRO alerts that were edited through ICP interface  2021-S0164      SV        Service                        NaN       NaN         NaN   CS1       Ka Fu WONG                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          All/ May 31, 2021\n         NaT  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
166  PPM2021_S0166                                                     MEBP-51                                                                                                                                                            2 Jun 2021  2021-05-31 00:00:00  https://wfeng-svc/Runtime/Runtime/Form/CMS__Promotion__Form?formnumber=M-ITOCMS-21-0257                                                    NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           MEBP-51: [MEBP] Update app configuration to change webservice alias of healthcheck from soap to restful  2021-S0166      SV        Service                        NaN       NaN         NaN   CS6       Jeanie TSE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          All hospitals ( 2 Jun 2021) Please promote after MEBP-39 and MEBP-46 (PPM2021_07031)        NaT  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
167  PPM2021_S0167                                          MCAF-311, MCAF-316                                                                                                                                                      3 Jun 2021 18:30  2021-06-01 00:00:00  https://wfeng-svc/Runtime/Runtime/Form/CMS__Promotion__Form?formnumber=M-ITOCMS-21-0256                                                    NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              MCAF-311: [MCAF] App registration for the promotion of Mobile Clinical Dashboard and backend service configuration in MCAF\nMCAF-316: [MCAF] To add Mobile Clinical Dashboard to 'Nursing' workbench  2021-S0167      SV        Service                        NaN       NaN         NaN   CS5        Kathy LEE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              All hospitals (3 Jun 2021 18:30)        NaT  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
168  PPM2021_S0168                                               CORPALERT-140                                                                                                                                                           01-Jun-2021  2021-06-01 00:00:00  https://wfeng-svc/Runtime/Runtime/Form/CMS__Promotion__Form?formnumber=M-ITOCMS-21-0284                                                    NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               CORPALERT-140: [CORPALERT] Allergy and ADR Conversion (Liraglutide)  2021-S0168      SV        Service                        NaN       NaN         NaN   CS1       Ka Fu WONG                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ALL, 01-Jun-2021        NaT  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
